Date,date,spy_price,spy_return,vix,prob,actual_crash,signal,stock_balance,has_active_option,option_start_idx,option_expiry_idx,strike_price,option_price,option_cost,option_exist_dollar_return,option_balance,cash_balance,exit_type,strategy_balance,strategy_return,cum_strategy_dollar_return,cum_strategy_return,benchmark_balance,cum_benchmark_dollar_return,cum_benchmark_return,benchmark_return,strategy_peak,benchmark_peak,strategy_drawdown,benchmark_drawdown
2024-10-25,2024-10-25,575.37,-0.0003474816269090075,20.33,0.04789901461791331,0.0,0,575.37,False,-1,-1,,,,,0.0,14.116494992272294,,589.4864949922724,-0.000339163270141829,120.24649499227235,0.25625798097406943,575.37,106.13,0.2261742391952945,-0.0003474816269090075,0.2680003729270146,0.23791663114823966,-0.009260558753495785,-0.009485608042969265
2024-10-28,2024-10-28,577.15,0.003093661470010556,19.8,0.06879749137778772,0.0,0,577.15,False,-1,-1,,,,,0.0,14.116494992272294,,591.2664949922723,0.003019577233950521,122.02649499227232,0.26005134897338744,577.15,107.90999999999997,0.22996760719461248,0.003093661470010556,0.2680003729270146,0.23791663114823966,-0.006268944491930933,-0.006421291833080872
2024-10-29,2024-10-29,578.08,0.0016113661959631376,19.34,0.08664550888947586,0.0,0,578.08,False,-1,-1,,,,,0.0,14.116494992272294,,592.1964949922724,0.0015728948078010951,122.95649499227238,0.2620332771977504,578.08,108.84000000000003,0.23194953541897542,0.0016113661959631376,0.2680003729270146,0.23791663114823966,-0.004705910074371642,-0.004820272689712077
2024-10-30,2024-10-30,576.33,-0.003027262662607222,20.35,0.06645376802521412,0.0,0,576.33,False,-1,-1,,,,,0.0,14.116494992272294,,590.4464949922724,-0.002955100232436947,121.20649499227238,0.25830384236696013,576.33,107.09000000000003,0.2282201005881852,-0.003027262662607222,0.2680003729270146,0.23791663114823966,-0.007647103870853996,-0.007832943120782181
2024-10-31,2024-10-31,565.03,-0.019606822480176422,23.16,0.03887490165224233,0.0,0,565.03,False,-1,-1,,,,,0.0,14.116494992272294,,579.1464949922722,-0.01913805924133405,109.9064949922722,0.23422234888814294,565.03,95.78999999999996,0.20413860710936826,-0.019606822480176422,0.2680003729270146,0.23791663114823966,-0.026638812385283043,-0.027286186475692076
2024-11-01,2024-11-01,567.42,0.004229863901031861,21.88,0.04702432243053604,0.0,0,567.42,False,-1,-1,,,,,0.0,14.116494992272294,,581.5364949922723,0.004126762435179732,112.2964949922723,0.2393156913141938,567.42,98.17999999999995,0.20923194953541888,0.004229863901031861,0.2680003729270146,0.23791663114823966,-0.02262198200037271,-0.023171739429830644
2024-11-04,2024-11-04,566.2,-0.002150082831059774,21.98,0.07444112671061241,0.0,0,566.2,False,-1,-1,,,,,0.0,14.116494992272294,,580.3164949922723,-0.002097890692167592,111.07649499227227,0.23671574246072857,566.2,96.96000000000004,0.20663200068195386,-0.002150082831059774,0.2680003729270146,0.23791663114823966,-0.024672414247063294,-0.025272001101776524
2024-11-05,2024-11-05,573.04,0.01208053691275146,20.49,0.01,0.0,0,573.04,False,-1,-1,,,,,0.0,14.116494992272294,,587.1564949922722,0.011786671685234396,117.91649499227219,0.25129250488507415,573.04,103.79999999999995,0.22120876310629944,0.01208053691275146,0.2680003729270146,0.23791663114823966,-0.013176548208241072,-0.013496763531194098
2024-11-06,2024-11-06,587.29,0.024867374005305143,16.27,0.07948544251318074,0.0,0,587.29,False,-1,-1,,,,,0.0,14.116494992272294,,601.4064949922722,0.024269509273141088,132.1664949922722,0.2816607599357945,587.29,118.04999999999995,0.25157701815701977,0.024867374005305143,0.2816607599357945,0.25157701815701977,0.0,0.0
2024-11-07,2024-11-07,591.83,0.0077304227894228195,15.2,0.01975272349991354,0.0,0,591.83,False,-1,-1,,,,,0.0,14.116494992272294,,605.9464949922724,0.0075489706842266635,136.70649499227238,0.2913359794396735,591.83,122.59000000000003,0.26125223766089856,0.0077304227894228195,0.2913359794396735,0.26125223766089856,0.0,0.0
2024-11-08,2024-11-08,594.4,0.004342463207339886,14.94,0.06791640987151837,0.0,0,594.4,False,-1,-1,,,,,0.0,14.116494992272294,,608.5164949922723,0.0042412985655320146,139.27649499227232,0.296812920876891,594.4,125.15999999999997,0.26672917909811605,0.004342463207339886,0.296812920876891,0.26672917909811605,0.0,0.0
2024-11-11,2024-11-11,594.96,0.0009421265141320578,14.97,0.03975272349991354,0.0,0,594.96,False,-1,-1,,,,,0.0,14.116494992272294,,609.0764949922723,0.0009202708630060563,139.83649499227226,0.29800634002274373,594.96,125.72000000000003,0.267922598243969,0.0009421265141320578,0.29800634002274373,0.267922598243969,0.0,0.0
2024-11-12,2024-11-12,593.11,-0.003109452736318463,14.71,0.039194160919700384,0.0,0,593.11,False,-1,-1,,,,,0.0,14.116494992272294,,607.2264949922724,-0.003037385312370966,137.98649499227236,0.2940637946301943,593.11,123.87,0.26398005285141934,-0.003109452736318463,0.29800634002274373,0.267922598243969,-0.0030373853123709517,-0.0031094527363184268
2024-11-13,2024-11-13,593.4,0.0004889480872012353,14.02,0.04847497245173153,0.0,0,593.4,False,-1,-1,,,,,0.0,14.116494992272294,,607.5164949922723,0.0004775812689195025,138.27649499227232,0.29468181525929654,593.4,124.15999999999997,0.2645980734805216,0.0004889480872012353,0.29800634002274373,0.267922598243969,-0.0025612546417831342,-0.002622025010084818
2024-11-14,2024-11-14,589.59,-0.00642062689585432,14.31,0.07731158127497402,0.0,0,589.59,False,-1,-1,,,,,0.0,14.116494992272294,,603.7064949922724,-0.00627143465470581,134.46649499227237,0.286562302856262,589.59,120.35000000000002,0.25647856107748707,-0.00642062689585432,0.29800634002274373,0.267922598243969,-0.008816626555368915,-0.009025816861637746
2024-11-15,2024-11-15,582.03,-0.01282246985193114,16.14,0.09500735224800155,0.0,0,582.03,False,-1,-1,,,,,0.0,14.116494992272294,,596.1464949922722,-0.012522641486732655,126.9064949922722,0.2704511443872479,582.03,112.78999999999996,0.2403674026084732,-0.01282246985193114,0.29800634002274373,0.267922598243969,-0.02122886058862627,-0.021732553448971462
2024-11-18,2024-11-18,584.42,0.004106317543769222,15.58,0.07843667962273168,0.0,0,584.42,False,-1,-1,,,,,0.0,14.116494992272294,,598.5364949922723,0.004009081693973737,129.2964949922723,0.27554448681329874,584.42,115.17999999999995,0.2454607450345238,0.004106317543769222,0.29800634002274373,0.267922598243969,-0.017304887131022347,-0.017715476670700673
2024-11-19,2024-11-19,586.56,0.0036617501112212736,16.35,0.11471977757066236,0.0,0,586.56,False,-1,-1,,,,,0.0,14.116494992272294,,600.6764949922722,0.003575387662915208,131.43649499227217,0.2801050528349505,586.56,117.31999999999994,0.2500213110561758,0.0036617501112212736,0.29800634002274373,0.267922598243969,-0.013791371148063534,-0.014118596208148593
2024-11-20,2024-11-20,586.75,0.00032392253136936944,17.16,0.14134945503913696,0.0,0,586.75,False,-1,-1,,,,,0.0,14.116494992272294,,600.8664949922722,0.00031631002974830125,131.62649499227223,0.2805099629022936,586.75,117.50999999999999,0.25042622112351887,0.00032392253136936944,0.29800634002274373,0.267922598243969,-0.013479423467333438,-0.013799247008202285
2024-11-21,2024-11-21,589.9,0.005368555602897285,16.87,0.14298022333818555,0.0,0,589.9,False,-1,-1,,,,,0.0,14.116494992272294,,604.0164949922723,0.005242429102392476,134.77649499227232,0.2872229455977161,589.9,120.65999999999997,0.2571392038189412,0.005368555602897285,0.29800634002274373,0.267922598243969,-0.008307659286809554,-0.008504773430146677
2024-11-22,2024-11-22,591.73,0.00310222071537547,15.24,0.06742263980954587,0.0,0,591.73,False,-1,-1,,,,,0.0,14.116494992272294,,605.8464949922723,0.003029718584131258,136.60649499227225,0.2911228688779137,591.73,122.49000000000001,0.26103912709913907,0.00310222071537547,0.29800634002274373,0.267922598243969,-0.005303110572410146,-0.005428936399085667
2024-11-25,2024-11-25,593.74,0.0033968194953779562,14.6,0.06528618143432469,0.0,0,593.74,False,-1,-1,,,,,0.0,14.116494992272294,,607.8564949922722,0.003317672078016365,138.61649499227224,0.29540639116927847,593.74,124.5,0.26532264939050376,0.0033968194953779562,0.29800634002274373,0.267922598243969,-0.002003032476266414,-0.0020505580207073404
2024-11-26,2024-11-26,596.84,0.005221140566578075,14.1,0.06801659014592962,0.0,0,596.84,False,-1,-1,,,,,0.0,14.116494992272294,,610.9564949922724,0.005099887926737656,141.71649499227237,0.30201281858382145,596.84,127.60000000000002,0.2719290768050465,0.005221140566578075,0.30201281858382145,0.2719290768050465,0.0,0.0
2024-11-27,2024-11-27,595.03,-0.0030326385630990993,14.1,0.04929434119411164,0.0,0,595.03,False,-1,-1,,,,,0.0,14.116494992272294,,609.1464949922722,-0.0029625677357322244,139.9064949922722,0.2981555174159752,595.03,125.78999999999996,0.26807177563720047,-0.0030326385630990993,0.30201281858382145,0.2719290768050465,-0.002962567735732277,-0.003032638563099123
2024-11-29,2024-11-29,598.73,0.006218173873586252,13.51,0.03,0.0,0,598.73,False,-1,-1,,,,,0.0,14.116494992272294,,612.8464949922723,0.006074072543168718,143.60649499227225,0.3060406082010746,598.73,129.49,0.2759568664222999,0.006218173873586252,0.3060406082010746,0.2759568664222999,0.0,0.0
2024-12-02,2024-12-02,599.8,0.0017871160623317284,13.34,0.04,0.0,0,599.8,False,-1,-1,,,,,0.0,14.116494992272294,,613.9164949922722,0.001745951080316388,144.67649499227218,0.3083208912119005,599.8,130.55999999999995,0.2782371494331258,0.0017871160623317284,0.3083208912119005,0.2782371494331258,0.0,0.0
2024-12-03,2024-12-03,600.08,0.00046682227409156063,13.3,0.03,0.0,0,600.08,False,-1,-1,,,,,0.0,14.116494992272294,,614.1964949922724,0.0004560880873607509,144.95649499227238,0.30891760078482733,600.08,130.84000000000003,0.2788338590060524,0.00046682227409156063,0.30891760078482733,0.2788338590060524,0.0,0.0
2024-12-04,2024-12-04,603.81,0.006215837888281506,13.45,0.03,0.0,0,603.81,False,-1,-1,,,,,0.0,14.116494992272294,,617.9264949922722,0.006072975066467423,148.68649499227217,0.316866624738454,603.81,134.56999999999994,0.28678288295967935,0.006215837888281506,0.316866624738454,0.28678288295967935,0.0,0.0
2024-12-05,2024-12-05,602.81,-0.0016561501134463308,13.54,0.04,0.0,0,602.81,False,-1,-1,,,,,0.0,14.116494992272294,,616.9264949922722,-0.0016183154600167837,147.68649499227217,0.3147355191208596,602.81,133.56999999999994,0.2846517773420849,-0.0016561501134463308,0.316866624738454,0.28678288295967935,-0.0016183154600168037,-0.0016561501134463095
2024-12-06,2024-12-06,603.95,0.0018911431462651507,12.77,0.04,0.0,0,603.95,False,-1,-1,,,,,0.0,14.116494992272294,,618.0664949922723,0.0018478700611073151,148.82649499227227,0.31716497952491746,603.95,134.71000000000004,0.28708123774614275,0.0018911431462651507,0.31716497952491746,0.28708123774614275,0.0,0.0
2024-12-09,2024-12-09,600.84,-0.005149432900074524,14.19,0.01,0.0,0,600.84,False,-1,-1,,,,,0.0,14.116494992272294,,614.9564949922724,-0.005031821050320406,145.71649499227237,0.31053724105419905,600.84,131.60000000000002,0.2804534992754241,-0.005149432900074524,0.31716497952491746,0.28708123774614275,-0.0050318210503204645,-0.005149432900074522
2024-12-10,2024-12-10,598.98,-0.0030956660675055536,14.18,0.01,0.0,0,598.98,False,-1,-1,,,,,0.0,14.116494992272294,,613.0964949922723,-0.003024604203950232,143.85649499227225,0.3065733846054732,598.98,129.74,0.2764896428266985,-0.0030956660675055536,0.31716497952491746,0.28708123774614275,-0.00804120598716838,-0.008229158042884358
2024-12-11,2024-12-11,603.61,0.007729807339143191,13.58,0.0,0.0,0,603.61,False,-1,-1,,,,,0.0,14.116494992272294,,617.7264949922724,0.007551829178306546,148.48649499227236,0.31644040361493553,603.61,134.37,0.2863566618361606,0.007729807339143191,0.31716497952491746,0.28708123774614275,-0.0005501026228645043,-0.0005629605099760315
2024-12-12,2024-12-12,600.5,-0.005152333460346936,13.92,0.01,0.0,0,600.5,False,-1,-1,,,,,0.0,14.116494992272294,,614.6164949922722,-0.0050345905918104394,145.37649499227223,0.3098126651442167,600.5,131.26,0.279728923365442,-0.005152333460346936,0.31716497952491746,0.28708123774614275,-0.005581923673185306,-0.005712393410050553
2024-12-13,2024-12-13,600.38,-0.00019983347210661417,13.81,0.02,0.0,0,600.38,False,-1,-1,,,,,0.0,14.116494992272294,,614.4964949922723,-0.00019524370233736654,145.25649499227234,0.3095569324701056,600.38,131.14,0.27947319069133064,-0.00019983347210661417,0.31716497952491746,0.28708123774614275,-0.005776077540078539,-0.005911085354747964
2024-12-16,2024-12-16,602.94,0.004263966154768761,14.69,0.019428235381228624,0.0,0,602.94,False,-1,-1,,,,,0.0,14.116494992272294,,617.0564949922723,0.004166012370879546,147.81649499227228,0.31501256285114715,602.94,133.70000000000005,0.28492882107237244,0.004263966154768761,0.31716497952491746,0.28708123774614275,-0.0016341283796860843,-0.0016723238678698223
2024-12-17,2024-12-17,600.46,-0.004113178757422009,15.87,0.03856639438954489,0.0,0,600.46,False,-1,-1,,,,,0.0,14.116494992272294,,614.5764949922723,-0.0040190809433601205,145.33649499227226,0.30972742091951294,600.46,131.22000000000003,0.2796436791407383,-0.004113178757422009,0.31716497952491746,0.28708123774614275,-0.005646641628816411,-0.005778624058282952
2024-12-18,2024-12-18,582.56,-0.0298104786330482,27.62,0.07742473922239804,0.0,0,582.56,False,-1,-1,,,,,0.0,14.116494992272294,,596.6764949922722,-0.029125747804958246,127.43649499227217,0.27158063036457286,582.56,113.31999999999994,0.24149688858579818,-0.0298104786330482,0.31716497952491746,0.28708123774614275,-0.034607926773748736,-0.03541683914231324
2024-12-19,2024-12-19,582.38,-0.0003089810491622158,24.09,0.047149437375466965,0.0,0,582.38,False,-1,-1,,,,,0.0,14.116494992272294,,596.4964949922723,-0.0003016710085121943,127.25649499227234,0.2711970313534062,582.38,113.13999999999999,0.2411132895746313,-0.0003089810491622158,0.31716497952491746,0.28708123774614275,-0.03489915757408856,-0.035714877059359273
2024-12-20,2024-12-20,589.38,0.012019643531714586,18.36,0.06607834225448522,0.0,0,589.38,False,-1,-1,,,,,0.0,14.116494992272294,,603.4964949922723,0.011735190497792702,134.25649499227234,0.2861147706765671,589.38,120.13999999999999,0.25603102889779217,0.012019643531714586,0.31716497952491746,0.28708123774614275,-0.02357351533864021,-0.024124513618677085
2024-12-23,2024-12-23,592.91,0.005989344735145341,16.78,0.08658440192845404,0.0,0,592.91,False,-1,-1,,,,,0.0,14.116494992272294,,607.0264949922723,0.005849246895866633,137.7864949922723,0.2936375735066753,592.91,123.66999999999996,0.26355383172790037,0.005989344735145341,0.31716497952491746,0.28708123774614275,-0.017862155754192734,-0.018279658912161694
2024-12-24,2024-12-24,599.5,0.011114671703968515,14.27,0.05764716427124528,0.0,0,599.5,False,-1,-1,,,,,0.0,14.116494992272294,,613.6164949922722,0.010856198295074115,144.37649499227223,0.30768155952662224,599.5,130.26,0.2775978177478476,0.011114671703968515,0.31716497952491746,0.28708123774614275,-0.007199872563963666,-0.007368159615862276
2024-12-26,2024-12-26,599.54,6.672226855708452e-05,14.73,0.08427707208409649,0.0,0,599.54,False,-1,-1,,,,,0.0,14.116494992272294,,613.6564949922722,6.518729585391903e-05,144.4164949922722,0.3077668037513259,599.54,130.29999999999995,0.27768306197255127,6.672226855708452e-05,0.31716497952491746,0.28708123774614275,-0.0071351546083326025,-0.007301928967629878
2024-12-27,2024-12-27,593.23,-0.01052473563065004,15.95,0.09534972236086718,0.0,0,593.23,False,-1,-1,,,,,0.0,14.116494992272294,,607.3464949922723,-0.01028262562442106,138.10649499227225,0.29431952730430533,593.23,123.99000000000001,0.2642357855255307,-0.01052473563065004,0.31716497952491746,0.28708123774614275,-0.017344412109143805,-0.017749813726301862
2024-12-30,2024-12-30,586.46,-0.011412099860087954,17.4,0.08249013721098569,0.0,0,586.46,False,-1,-1,,,,,0.0,14.116494992272294,,600.5764949922723,-0.011146849542757464,131.33649499227226,0.27989194227319125,586.46,117.22000000000003,0.24980820049441654,-0.011412099860087954,0.31716497952491746,0.28708123774614275,-0.02829792609971308,-0.02895935093964733
2024-12-31,2024-12-31,584.32,-0.003649012720390088,17.35,0.035586250864845084,0.0,0,584.32,False,-1,-1,,,,,0.0,14.116494992272294,,598.4364949922724,-0.0035632430137436666,129.1964949922724,0.2753313762515395,584.32,115.08000000000004,0.24524763447276454,-0.003649012720390088,0.31716497952491746,0.28708123774614275,-0.03176033672597852,-0.03250269062008443
2025-01-02,2025-01-02,582.89,-0.0024472891566266197,17.93,0.06409565055405186,0.0,0,582.89,False,-1,-1,,,,,0.0,14.116494992272294,,597.0064949922723,-0.002389560148764902,127.76649499227233,0.27228389521837937,582.89,113.64999999999998,0.2422001534396044,-0.0024472891566266197,0.31716497952491746,0.28708123774614275,-0.03407400363979162,-0.03487043629439531
2025-01-03,2025-01-03,590.17,0.012489492013930459,16.13,0.04885366322800994,0.0,0,590.17,False,-1,-1,,,,,0.0,14.116494992272294,,604.2864949922723,0.012194172192539154,135.0464949922723,0.2877983441144666,590.17,120.92999999999995,0.25771460233569166,0.012489492013930459,0.31716497952491746,0.28708123774614275,-0.022295335714925396,-0.022816458316085884
2025-01-06,2025-01-06,593.57,0.005761051900299963,16.04,0.0479444936531451,0.0,0,593.57,False,-1,-1,,,,,0.0,14.116494992272294,,607.6864949922724,0.005626470272256601,138.4464949922724,0.29504410321428776,593.57,124.33000000000004,0.2649603614355128,0.005761051900299963,0.31716497952491746,0.28708123774614275,-0.01679430948627892,-0.01718685321632583
2025-01-07,2025-01-07,586.86,-0.011304479673838075,17.82,0.03602692883094678,0.0,0,586.86,False,-1,-1,,,,,0.0,14.116494992272294,,600.9764949922724,-0.011041877769696673,131.73649499227236,0.2807443845202292,586.86,117.62,0.2506606427414543,-0.011304479673838075,0.31716497952491746,0.28708123774614275,-0.027650746543401602,-0.028297044457322656
2025-01-08,2025-01-08,587.72,0.0014654261663769041,17.7,0.053096813909204635,0.0,0,587.72,False,-1,-1,,,,,0.0,14.116494992272294,,601.8364949922723,0.0014310043856389232,132.59649499227226,0.2825771353513602,587.72,118.48000000000002,0.2524933935725855,0.0014654261663769041,0.31716497952491746,0.28708123774614275,-0.026259310497332385,-0.026873085520324542
2025-01-10,2025-01-10,578.75,-0.015262369835976397,19.54,0.13038095601100003,0.0,0,578.75,False,-1,-1,,,,,0.0,14.116494992272294,,592.8664949922722,-0.014904380300359121,123.62649499227223,0.26346111796153826,578.75,109.50999999999999,0.2333773761827636,-0.015262369835976397,0.31716497952491746,0.28708123774614275,-0.04077231204761412,-0.04172530838645588
2025-01-13,2025-01-13,579.65,0.0015550755939524041,19.19,0.05012874229119923,0.0,0,579.65,False,-1,-1,,,,,0.0,14.116494992272294,,593.7664949922723,0.0015180483424213076,124.52649499227232,0.26537911301737344,579.65,110.40999999999997,0.2352953712385985,0.0015550755939524041,0.31716497952491746,0.28708123774614275,-0.039316158045913464,-0.040235118801225364
2025-01-14,2025-01-14,580.44,0.0013628913999828018,18.71,0.034811683642791975,0.0,0,580.44,False,-1,-1,,,,,0.0,14.116494992272294,,594.5564949922723,0.0013304893534120676,125.31649499227228,0.267062686455273,580.44,111.20000000000005,0.23697894467649827,0.0013628913999828018,0.31716497952491746,0.28708123774614275,-0.03803797842219861,-0.03892706349863395
2025-01-15,2025-01-15,591.0,0.01819309489352894,16.12,0.13712495522749263,0.0,0,591.0,False,-1,-1,,,,,0.0,14.116494992272294,,605.1164949922722,0.017761138073409066,135.87649499227223,0.28956716177706976,591.0,121.75999999999999,0.2594834199982951,0.01819309489352894,0.31716497952491746,0.28708123774614275,-0.02095243813557952,-0.02144217236526207
2025-01-16,2025-01-16,589.87,-0.0019120135363790425,16.6,0.19681690830456947,0.0,0,589.87,False,-1,-1,,,,,0.0,14.116494992272294,,603.9864949922724,-0.0018674090185135661,134.74649499227235,0.28715901242918834,589.87,120.63,0.2570752706504134,-0.0019120135363790425,0.31716497952491746,0.28708123774614275,-0.022780720382158837,-0.023313188177829347
2025-01-17,2025-01-17,595.79,0.010036109651279101,15.97,0.13647479368452456,0.0,0,595.79,False,-1,-1,,,,,0.0,14.116494992272294,,609.9064949922722,0.009801543658812362,140.6664949922722,0.2997751576853469,595.79,126.54999999999995,0.26969141590657225,0.010036109651279101,0.31716497952491746,0.28708123774614275,-0.01320246294875135,-0.013511052239423893
2025-01-21,2025-01-21,601.24,0.009147518420920209,15.06,0.04831367924528302,0.0,0,601.24,False,-1,-1,,,,,0.0,14.116494992272294,,615.3564949922722,0.008935795969952975,146.11649499227224,0.31138968330123656,601.24,132.0,0.28130594152246186,0.009147518420920209,0.31716497952491746,0.28708123774614275,-0.004384641494009322,-0.0044871264177498505
2025-01-22,2025-01-22,604.62,0.0056217151220809836,15.1,0.03,0.0,0,604.62,False,-1,-1,,,,,0.0,14.116494992272294,,618.7364949922724,0.005492750994758877,149.49649499227235,0.3185928202887059,604.62,135.38,0.28850907850993096,0.0056217151220809836,0.3185928202887059,0.28850907850993096,0.0,0.0
2025-01-23,2025-01-23,607.92,0.005457973603254951,15.02,0.04,0.0,0,607.92,False,-1,-1,,,,,0.0,14.116494992272294,,622.0364949922723,0.00533344974267469,152.7964949922723,0.3256254688267673,607.92,138.67999999999995,0.29554172704799236,0.005457973603254951,0.3256254688267673,0.29554172704799236,0.0,0.0
2025-01-24,2025-01-24,606.15,-0.002911567311488339,14.85,0.04,0.0,0,606.15,False,-1,-1,,,,,0.0,14.116494992272294,,620.2664949922723,-0.002845492208655598,151.02649499227232,0.32185341188362526,606.15,136.90999999999997,0.29176967010485033,-0.002911567311488339,0.3256254688267673,0.29554172704799236,-0.00284549220865563,-0.0029115673114883003
2025-01-27,2025-01-27,597.57,-0.014154912150457721,17.9,0.07758174824805336,0.0,0,597.57,False,-1,-1,,,,,0.0,14.116494992272294,,611.6864949922724,-0.013832763931746483,142.4464949922724,0.3035685256846654,597.57,128.33000000000004,0.2734847839058905,-0.014154912150457721,0.3256254688267673,0.29554172704799236,-0.016638895118410164,-0.017025266482431717
2025-01-28,2025-01-28,602.71,0.00860150275281546,16.41,0.047884361728108386,0.0,0,602.71,False,-1,-1,,,,,0.0,14.116494992272294,,616.8264949922723,0.008402997355801967,147.58649499227226,0.31452240855910035,602.71,133.47000000000003,0.2844386667803257,0.00860150275281546,0.3256254688267673,0.29554172704799236,-0.008375714354291642,-0.008570206606132232
2025-01-29,2025-01-29,600.01,-0.004479766388478801,16.56,0.03,0.0,0,600.01,False,-1,-1,,,,,0.0,14.116494992272294,,614.1264949922722,-0.004377243879632453,144.88649499227222,0.3087684233915954,600.01,130.76999999999998,0.2786846816128207,-0.004479766388478801,0.3256254688267673,0.29554172704799236,-0.012716295689529176,-0.013011580471114564
2025-01-30,2025-01-30,603.23,0.005366577223713032,15.84,0.02,0.0,0,603.23,False,-1,-1,,,,,0.0,14.116494992272294,,617.3464949922723,0.005243219477186978,148.10649499227225,0.3156305834802494,603.23,133.99,0.28554684170147476,0.005366577223713032,0.3256254688267673,0.29554172704799236,-0.00753975054157926,-0.007714830898802342
2025-01-31,2025-01-31,600.02,-0.005321353380965843,16.43,0.01,0.0,0,600.02,False,-1,-1,,,,,0.0,14.116494992272294,,614.1364949922722,-0.005199673159301255,144.8964949922722,0.3087897344477713,600.02,130.77999999999997,0.2787059926689966,-0.005321353380965843,0.3256254688267673,0.29554172704799236,-0.012700219462361648,-0.012995130938281314
2025-02-03,2025-02-03,595.98,-0.006733108896370021,18.62,0.03907920154539601,0.0,0,595.98,False,-1,-1,,,,,0.0,14.116494992272294,,610.0964949922723,-0.006578342164881068,140.85649499227225,0.30018006775268996,595.98,126.74000000000001,0.2700963259739153,-0.006733108896370021,0.3256254688267673,0.29554172704799236,-0.019195015238050273,-0.019640742202921304
2025-02-04,2025-02-04,599.98,0.006711634618611351,17.21,0.03,0.0,0,599.98,False,-1,-1,,,,,0.0,14.116494992272294,,614.0964949922723,0.0065563399115260435,144.85649499227225,0.3087044902230676,599.98,130.74,0.2786207484442929,0.006711634618611351,0.3256254688267673,0.29554172704799236,-0.012764524371031764,-0.013060929069614313
2025-02-05,2025-02-05,602.41,0.004050135004500133,15.77,0.01,0.0,0,602.41,False,-1,-1,,,,,0.0,14.116494992272294,,616.5264949922723,0.00395703284388671,147.2864949922723,0.31388307687382216,602.41,133.16999999999996,0.28379933509504723,0.004050135004500133,0.3256254688267673,0.29554172704799236,-0.008858001169317928,-0.009063692591130369
2025-02-06,2025-02-06,604.5,0.0034693979183613166,15.5,0.01,0.0,0,604.5,False,-1,-1,,,,,0.0,14.116494992272294,,618.6164949922722,0.0033899597454056796,149.37649499227223,0.3183370876145943,604.5,135.26,0.2882533458358196,0.0034693979183613166,0.3256254688267673,0.29554172704799236,-0.005498069691300913,-0.005625740228977432
2025-02-07,2025-02-07,598.97,-0.009148056244830394,16.54,0.01,0.0,0,598.97,False,-1,-1,,,,,0.0,14.116494992272294,,613.0864949922723,-0.008939302531965398,143.84649499227226,0.30655207354929725,598.97,129.73000000000002,0.2764683317705226,-0.009148056244830394,0.3256254688267673,0.29554172704799236,-0.01438822331495394,-0.014722331885774301
2025-02-10,2025-02-10,603.04,0.006794998080037251,15.81,0.01,0.0,0,603.04,False,-1,-1,,,,,0.0,14.116494992272294,,617.1564949922722,0.006638541271490883,147.9164949922722,0.31522567341290636,603.04,133.79999999999995,0.2851419316341317,0.006794998080037251,0.3256254688267673,0.29554172704799236,-0.007845198857762728,-0.008027372022634517
2025-02-11,2025-02-11,603.49,0.0007462191562750409,16.02,0.0,0.0,0,603.49,False,-1,-1,,,,,0.0,14.116494992272294,,617.6064949922722,0.000729150553630209,148.36649499227224,0.316184670940824,603.49,134.25,0.28610092916204927,0.0007462191562750409,0.3256254688267673,0.29554172704799236,-0.007121768635223048,-0.007287143045137419
2025-02-12,2025-02-12,601.55,-0.003214634873817346,15.89,0.0,0.0,0,601.55,False,-1,-1,,,,,0.0,14.116494992272294,,615.6664949922722,-0.0031411586758398613,146.42649499227218,0.3120503260426907,601.55,132.30999999999995,0.281966584263916,-0.003214634873817346,0.3256254688267673,0.29554172704799236,-0.010240556705727129,-0.010478352414791394
2025-02-13,2025-02-13,607.9,0.010556063502618285,15.1,0.01,0.0,0,607.9,False,-1,-1,,,,,0.0,14.116494992272294,,622.0164949922723,0.010314025615572708,152.77649499227232,0.32558284671441545,607.9,138.65999999999997,0.2954991049356405,0.010556063502618285,0.3256254688267673,0.29554172704799236,-3.2152454335057796e-05,-3.289906566649961e-05
2025-02-14,2025-02-14,607.87,-4.935022207597228e-05,14.77,0.02,0.0,0,607.87,False,-1,-1,,,,,0.0,14.116494992272294,,621.9864949922724,-4.8230232222890024e-05,152.74649499227235,0.3255189135458877,607.87,138.63,0.29543517176711276,-4.935022207597228e-05,0.3256254688267673,0.29554172704799236,-8.038113583764448e-05,-8.224766416624902e-05
2025-02-18,2025-02-18,609.66,0.002944708572556465,15.35,0.01,1.0,0,609.66,False,-1,-1,,,,,0.0,14.116494992272294,,623.7764949922723,0.0028778759899315,154.5364949922723,0.3293335926013816,609.66,140.41999999999996,0.2992498508226067,0.002944708572556465,0.3293335926013816,0.2992498508226067,0.0,0.0
2025-02-19,2025-02-19,611.09,0.0023455696617789012,15.27,0.02,1.0,0,611.09,False,-1,-1,,,,,0.0,14.116494992272294,,625.2064949922724,0.002292487792470821,155.96649499227237,0.3323810736345417,611.09,141.85000000000002,0.3022973318557668,0.0023455696617789012,0.3323810736345417,0.3022973318557668,0.0,0.0
2025-02-20,2025-02-20,608.55,-0.004156507224795214,15.66,0.03,1.0,0,608.55,False,-1,-1,,,,,0.0,14.116494992272294,,622.6664949922722,-0.00406265773043768,153.42649499227218,0.32696806536585155,608.55,139.30999999999995,0.29688432358707684,-0.004156507224795214,0.3323810736345417,0.3022973318557668,-0.004062657730437643,-0.004156507224795161
